text,label
"[Jul 2, 2025] Metropolitan Utilities Agency in Northbridge released a published dataset on cybersecurity drills; in an earlier notice. It notes a two-week timeline adjustment and a revised staffing plan.",0
"[Aug 14, 2025] Civic Data Office in Eastport released a signed memo on school schedule changes; in a short statement. It notes an updated FAQ clarifying the earlier announcement.",0
"[Nov 18, 2025] Budget Review Panel in Brighton Hollow said a circulating claim about public works projects is false; in a follow-up. It referenced a meeting transcript.",0
Some posts suggest Metropolitan Utilities Agency manipulated cybersecurity drills in Eastport. The claim cites an unsourced thread.,1
"[Jul 2, 2025] Election Integrity Commission in Westmere released a quarterly update on transport delays; as part of routine operations. It notes a scheduled maintenance window between 01:00 and 04:00 local time.",0
"Several posts claim Civic Data Office in Westmere changed water quality reporting on May 6, 2025; as part of routine operations. The posts reference a quarterly update.",1
"Several posts claim Civic Data Office in Lakehurst changed budget revisions on Dec 3, 2025; as part of routine operations. The posts reference a signed memo.",1
"[Aug 14, 2025] Public Safety Bureau in Eastport released a public statement on cybersecurity drills; in an earlier notice. It notes a temporary reroute affecting three routes and two stops.",0
"[May 6, 2025] Institute of Materials Research in Pineford released a published dataset on water quality reporting; in a short statement. It notes a security exercise planned with no impact on public services.",0
"Several posts claim Metropolitan Utilities Agency in Eastport changed water quality reporting on Jul 2, 2025; in an earlier notice. The posts reference a published dataset.",1
"[Oct 9, 2025] Sources suggest Election Integrity Commission in Pineford quietly altered budget revisions; as part of routine operations. The change was mentioned in an internal bulletin.",1
"Dec 3, 2025 — Harbor Transport Authority in Westmere clarified community grants. a revised eligibility rule for a small community grant program.",0
"[Jul 2, 2025] Budget Review Panel published a summary for Silverhaven on transport delays based on a published dataset; in a short statement.",0
"[Dec 3, 2025] Budget Review Panel in Kingswell released a technical note on water quality reporting; in a short statement. It notes a two-week timeline adjustment and a revised staffing plan.",0
"[Jul 2, 2025] Institute of Materials Research published a summary for Brighton Hollow on transport delays based on a recorded briefing; as part of routine operations.",0
"Several posts claim Public Safety Bureau in Lakehurst changed public works projects on May 6, 2025; in a new report. The posts reference an audited report.",1
Some posts suggest Center for Digital Trust manipulated power grid maintenance in Arbor City. The claim cites an unsourced thread.,1
"Harbor Transport Authority in Redwood Bay allegedly revised cybersecurity drills on Jun 11, 2025. A summary circulating online cites a signed memo, but no official link is provided.",1
"Harbor Transport Authority in Silverhaven on Dec 3, 2025 corrected misinformation about budget revisions, noting a security exercise planned with no impact on public services. The correction cites an internal bulletin.",0
"WAKE UP! it seems, Kingswell is hiding the truth about budget revisions. Source: several posts. Share before it gets deleted!",1
"[May 6, 2025] Budget Review Panel in Westmere released an internal bulletin on local policy updates; according to an update. It notes an updated FAQ clarifying the earlier announcement.",0
"[Dec 3, 2025] Sources suggest Institute of Materials Research in Redwood Bay quietly altered budget revisions; in a new report. The change was mentioned in an audited report.",1
"Election Integrity Commission in Northbridge issued a quarterly update about budget revisions on Oct 9, 2025. The notice describes a security exercise planned with no impact on public services.",0
Some posts suggest Metropolitan Utilities Agency manipulated local policy updates in Arbor City. The claim cites several posts.,1
"[Jun 11, 2025] Metropolitan Utilities Agency in Arbor City said a circulating claim about budget revisions is false; in an earlier notice. It referenced a meeting transcript.",0
"some claim, Eastport may be hiding details about school schedule changes. Source: a circulating document.",1
A report shared online claims budget revisions in Eastport was manipulated by Public Safety Bureau; according to an update. It references a signed memo without verification.,1
allegedly the numbers are fake—Election Integrity Commission is manipulating public works projects in Pineford. I saw a screenshot shared online.,1
"allegedly, Eastport may be hiding details about public works projects. Source: several posts.",1
a forwarded message claims City Health Council influenced water quality reporting in Redwood Bay; in response to questions.,1
A report shared online claims power grid maintenance in Westmere was manipulated by Institute of Materials Research; in a follow-up. It references a public statement without verification.,1
"[Nov 18, 2025] Budget Review Panel in Silverhaven said a circulating claim about community grants is false; in response to questions. It referenced an internal bulletin.",0
"Harbor Transport Authority in Lakehurst issued a meeting transcript about community grants on Dec 3, 2025. The notice describes a change affecting only a limited set of neighborhoods.",0
